strain,stress,strain_rate,temperature
0.0331,1.196591682,50000000,500
0.03311,1.219324411,50000000,500
0.03312,1.204548166,50000000,500
0.03313,1.231535276,50000000,500
0.03314,1.222362934,50000000,500
0.03315,1.223733363,50000000,500
0.03316,1.211083595,50000000,500
0.03317,1.207310332,50000000,500
0.03318,1.218275922,50000000,500
0.03319,1.21969892,50000000,500
0.0332,1.196469912,50000000,500
0.03321,1.222584994,50000000,500
0.03322,1.217731943,50000000,500
0.03323,1.200812175,50000000,500
0.03324,1.219157531,50000000,500
0.03325,1.195661187,50000000,500
0.03326,1.217291897,50000000,500
0.03327,1.207111281,50000000,500
0.03328,1.208107843,50000000,500
0.03329,1.210383314,50000000,500
0.0333,1.211065573,50000000,500
0.03331,1.225502446,50000000,500
0.03332,1.213161804,50000000,500
0.03333,1.203604456,50000000,500
0.03334,1.232916943,50000000,500
0.03335,1.21509653,50000000,500
0.03336,1.227577686,50000000,500
0.03337,1.19951934,50000000,500
0.03338,1.207171813,50000000,500
0.03339,1.230637102,50000000,500
0.0334,1.225632595,50000000,500
0.03341,1.237740392,50000000,500
0.03342,1.208583828,50000000,500
0.03343,1.220868752,50000000,500
0.03344,1.213849467,50000000,500
0.03345,1.222617267,50000000,500
0.03346,1.222704992,50000000,500
0.03347,1.218169308,50000000,500
0.03348,1.218045975,50000000,500
0.03349,1.217418643,50000000,500
0.0335,1.198342388,50000000,500
0.03351,1.202871398,50000000,500
0.03352,1.210641158,50000000,500
0.03353,1.206067881,50000000,500
0.03354,1.209874121,50000000,500
0.03355,1.231710324,50000000,500
0.03356,1.203588688,50000000,500
0.03357,1.214120906,50000000,500
0.03358,1.215953253,50000000,500
0.03359,1.229095417,50000000,500
0.0336,1.240873001,50000000,500
0.03361,1.235532935,50000000,500
0.03362,1.245083798,50000000,500
0.03363,1.237764081,50000000,500
0.03364,1.225418592,50000000,500
0.03365,1.209342519,50000000,500
0.03366,1.212278972,50000000,500
0.03367,1.214077778,50000000,500
0.03368,1.198541061,50000000,500
0.03369,1.211976667,50000000,500
0.0337,1.218753747,50000000,500
0.03371,1.219955404,50000000,500
0.03372,1.207519078,50000000,500
0.03373,1.217906994,50000000,500
0.03374,1.243134244,50000000,500
0.03375,1.249166656,50000000,500
0.03376,1.227668086,50000000,500
0.03377,1.221225507,50000000,500
0.03378,1.227972462,50000000,500
0.03379,1.224678474,50000000,500
0.0338,1.233956187,50000000,500
0.03381,1.220132602,50000000,500
0.03382,1.23929193,50000000,500
0.03383,1.210727951,50000000,500
0.03384,1.22226931,50000000,500
0.03385,1.217096179,50000000,500
0.03386,1.213556279,50000000,500
0.03387,1.214236002,50000000,500
0.03388,1.212573872,50000000,500
0.03389,1.213746674,50000000,500
0.0339,1.218416674,50000000,500
0.03391,1.231417251,50000000,500
0.03392,1.215367825,50000000,500
0.03393,1.231867102,50000000,500
0.03394,1.23925395,50000000,500
0.03395,1.24630529,50000000,500
0.03396,1.227413108,50000000,500
0.03397,1.235008071,50000000,500
0.03398,1.226917951,50000000,500
0.03399,1.222123407,50000000,500
0.034,1.214098259,50000000,500
0.03401,1.231819244,50000000,500
0.03402,1.212001041,50000000,500
0.03403,1.238397849,50000000,500
0.03404,1.236362447,50000000,500
0.03405,1.224457757,50000000,500
0.03406,1.228653961,50000000,500
0.03407,1.237136197,50000000,500
0.03408,1.245894999,50000000,500
0.03409,1.249971366,50000000,500
0.0341,1.248140272,50000000,500
0.03411,1.244147675,50000000,500
0.03412,1.245457746,50000000,500
0.03413,1.21781387,50000000,500
0.03414,1.22210614,50000000,500
0.03415,1.218643321,50000000,500
0.03416,1.219272097,50000000,500
0.03417,1.238935316,50000000,500
0.03418,1.220669368,50000000,500
0.03419,1.230878125,50000000,500
0.0342,1.230792608,50000000,500
0.03421,1.24253339,50000000,500
0.03422,1.247900075,50000000,500
0.03423,1.229502588,50000000,500
0.03424,1.240909869,50000000,500
0.03425,1.244985842,50000000,500
0.03426,1.254011679,50000000,500
0.03427,1.242432873,50000000,500
0.03428,1.240773268,50000000,500
0.03429,1.234972496,50000000,500
0.0343,1.242464056,50000000,500
0.03431,1.232765383,50000000,500
0.03432,1.226185237,50000000,500
0.03433,1.242861735,50000000,500
0.03434,1.228777264,50000000,500
0.03435,1.243443984,50000000,500
0.03436,1.234288134,50000000,500
0.03437,1.239134185,50000000,500
0.03438,1.252226647,50000000,500
0.03439,1.229884368,50000000,500
0.0344,1.248605664,50000000,500
0.03441,1.236664583,50000000,500
0.03442,1.24070793,50000000,500
0.03443,1.210154406,50000000,500
0.03444,1.228617938,50000000,500
0.03445,1.198211286,50000000,500
0.03446,1.211957832,50000000,500
0.03447,1.206848273,50000000,500
0.03448,1.224103096,50000000,500
0.03449,1.233713986,50000000,500
0.0345,1.237148215,50000000,500
0.03451,1.229309879,50000000,500
0.03452,1.233891148,50000000,500
0.03453,1.241279849,50000000,500
0.03454,1.231717324,50000000,500
0.03455,1.222571757,50000000,500
0.03456,1.229759062,50000000,500
0.03457,1.228101971,50000000,500
0.03458,1.219751318,50000000,500
0.03459,1.213749663,50000000,500
0.0346,1.220529081,50000000,500
0.03461,1.223148667,50000000,500
0.03462,1.221325412,50000000,500
0.03463,1.229482509,50000000,500
0.03464,1.220456577,50000000,500
0.03465,1.239243808,50000000,500
0.03466,1.246084723,50000000,500
0.03467,1.229296658,50000000,500
0.03468,1.257175184,50000000,500
0.03469,1.235552967,50000000,500
0.0347,1.226832041,50000000,500
0.03471,1.221325686,50000000,500
0.03472,1.216992689,50000000,500
0.03473,1.204976646,50000000,500
0.03474,1.216681192,50000000,500
0.03475,1.241199877,50000000,500
0.03476,1.227567444,50000000,500
0.03477,1.232640141,50000000,500
0.03478,1.226426012,50000000,500
0.03479,1.2367949,50000000,500
0.0348,1.243745897,50000000,500
0.03481,1.239767667,50000000,500
0.03482,1.234084727,50000000,500
0.03483,1.244365245,50000000,500
0.03484,1.234221122,50000000,500
0.03485,1.260706617,50000000,500
0.03486,1.24707312,50000000,500
0.03487,1.241734301,50000000,500
0.03488,1.23473518,50000000,500
0.03489,1.229698341,50000000,500
0.0349,1.23917508,50000000,500
0.03491,1.244671457,50000000,500
0.03492,1.246351659,50000000,500
0.03493,1.262118605,50000000,500
0.03494,1.255288921,50000000,500
0.03495,1.261575143,50000000,500
0.03496,1.234372156,50000000,500
0.03497,1.238063265,50000000,500
0.03498,1.244242038,50000000,500
0.03499,1.229716438,50000000,500
0.035,1.230130031,50000000,500
0.03501,1.227096154,50000000,500
0.03502,1.239108939,50000000,500
0.03503,1.244527839,50000000,500
0.03504,1.250899601,50000000,500
0.03505,1.232120608,50000000,500
0.03506,1.254933357,50000000,500
0.03507,1.245610244,50000000,500
0.03508,1.244123614,50000000,500
0.03509,1.246260811,50000000,500
0.0351,1.245034913,50000000,500
0.03511,1.241529264,50000000,500
0.03512,1.257739879,50000000,500
0.03513,1.252889652,50000000,500
0.03514,1.239529891,50000000,500
0.03515,1.248700791,50000000,500
0.03516,1.246790758,50000000,500
0.03517,1.242688185,50000000,500
0.03518,1.224688604,50000000,500
0.03519,1.248033104,50000000,500
0.0352,1.24303879,50000000,500
0.03521,1.253930432,50000000,500
0.03522,1.244463764,50000000,500
0.03523,1.243494637,50000000,500
0.03524,1.247094701,50000000,500
0.03525,1.247172169,50000000,500
0.03526,1.251867622,50000000,500
0.03527,1.245879132,50000000,500
0.03528,1.241682377,50000000,500
0.03529,1.235824127,50000000,500
0.0353,1.232853131,50000000,500
0.03531,1.25448663,50000000,500
0.03532,1.253848548,50000000,500
0.03533,1.238030302,50000000,500
0.03534,1.253244931,50000000,500
0.03535,1.246384077,50000000,500
0.03536,1.248006716,50000000,500
0.03537,1.227871592,50000000,500
0.03538,1.227530286,50000000,500
0.03539,1.248641794,50000000,500
0.0354,1.246027036,50000000,500
0.03541,1.257828242,50000000,500
0.03542,1.268382428,50000000,500
0.03543,1.251087993,50000000,500
0.03544,1.255475406,50000000,500
0.03545,1.260787188,50000000,500
0.03546,1.242472359,50000000,500
0.03547,1.256579875,50000000,500
0.03548,1.240478725,50000000,500
0.03549,1.234607876,50000000,500
0.0355,1.249576235,50000000,500
0.03551,1.249407575,50000000,500
0.03552,1.243397849,50000000,500
0.03553,1.252223254,50000000,500
0.03554,1.239631363,50000000,500
0.03555,1.243753151,50000000,500
0.03556,1.244006972,50000000,500
0.03557,1.235791128,50000000,500
0.03558,1.244382979,50000000,500
0.03559,1.270573691,50000000,500
0.0356,1.266588884,50000000,500
0.03561,1.272004219,50000000,500
0.03562,1.27489144,50000000,500
0.03563,1.255619377,50000000,500
0.03564,1.237377036,50000000,500
0.03565,1.247140462,50000000,500
0.03566,1.239336214,50000000,500
0.03567,1.244438442,50000000,500
0.03568,1.245583245,50000000,500
0.03569,1.252165142,50000000,500
0.0357,1.257378376,50000000,500
0.03571,1.260983357,50000000,500
0.03572,1.276077938,50000000,500
0.03573,1.27543515,50000000,500
0.03574,1.259952319,50000000,500
0.03575,1.248762267,50000000,500
0.03576,1.268755126,50000000,500
0.03577,1.224288625,50000000,500
0.03578,1.25757702,50000000,500
0.03579,1.254764953,50000000,500
0.0358,1.247530781,50000000,500
0.03581,1.257337328,50000000,500
0.03582,1.261244883,50000000,500
0.03583,1.239124454,50000000,500
0.03584,1.244777643,50000000,500
0.03585,1.245338264,50000000,500
0.03586,1.269089215,50000000,500
0.03587,1.272716098,50000000,500
0.03588,1.25449229,50000000,500
0.03589,1.261045525,50000000,500
0.0359,1.261303175,50000000,500
0.03591,1.282141325,50000000,500
0.03592,1.265148209,50000000,500
0.03593,1.261035809,50000000,500
0.03594,1.27308422,50000000,500
0.03595,1.253739656,50000000,500
0.03596,1.264608693,50000000,500
0.03597,1.237837672,50000000,500
0.03598,1.269097263,50000000,500
0.03599,1.264242604,50000000,500
0.036,1.254568491,50000000,500
0.03601,1.241365394,50000000,500
0.03602,1.242420681,50000000,500
0.03603,1.244933656,50000000,500
0.03604,1.2541251,50000000,500
0.03605,1.252782591,50000000,500
0.03606,1.256563218,50000000,500
0.03607,1.266454122,50000000,500
0.03608,1.277223432,50000000,500
0.03609,1.251333172,50000000,500
0.0361,1.251895722,50000000,500
0.03611,1.27792745,50000000,500
0.03612,1.260730791,50000000,500
0.03613,1.264702998,50000000,500
0.03614,1.268703527,50000000,500
0.03615,1.270528324,50000000,500
0.03616,1.248617518,50000000,500
0.03617,1.254008379,50000000,500
0.03618,1.256334575,50000000,500
0.03619,1.25811636,50000000,500
0.0362,1.268305159,50000000,500
0.03621,1.25585585,50000000,500
0.03622,1.247384394,50000000,500
0.03623,1.254402731,50000000,500
0.03624,1.259871995,50000000,500
0.03625,1.26047836,50000000,500
0.03626,1.268558829,50000000,500
0.03627,1.277313862,50000000,500
0.03628,1.266446918,50000000,500
0.03629,1.285935901,50000000,500
0.0363,1.272186589,50000000,500
0.03631,1.274565245,50000000,500
0.03632,1.274254964,50000000,500
0.03633,1.252372966,50000000,500
0.03634,1.255049785,50000000,500
0.03635,1.247007408,50000000,500
0.03636,1.257102503,50000000,500
0.03637,1.2565455,50000000,500
0.03638,1.256172566,50000000,500
0.03639,1.260043352,50000000,500
0.0364,1.267632392,50000000,500
0.03641,1.280116131,50000000,500
0.03642,1.290367473,50000000,500
0.03643,1.29274606,50000000,500
0.03644,1.282346975,50000000,500
0.03645,1.278744625,50000000,500
0.03646,1.283337808,50000000,500
0.03647,1.269316482,50000000,500
0.03648,1.254502545,50000000,500
0.03649,1.251419459,50000000,500
0.0365,1.258363973,50000000,500
0.03651,1.265494612,50000000,500
0.03652,1.250967452,50000000,500
0.03653,1.242704344,50000000,500
0.03654,1.24758382,50000000,500
0.03655,1.254980419,50000000,500
0.03656,1.268570599,50000000,500
0.03657,1.287186137,50000000,500
0.03658,1.268890258,50000000,500
0.03659,1.271988764,50000000,500
0.0366,1.257330741,50000000,500
0.03661,1.281465539,50000000,500
0.03662,1.265973912,50000000,500
0.03663,1.281083111,50000000,500
0.03664,1.271553215,50000000,500
0.03665,1.257294011,50000000,500
0.03666,1.27170131,50000000,500
0.03667,1.266893171,50000000,500
0.03668,1.271261516,50000000,500
0.03669,1.264611128,50000000,500
0.0367,1.270580479,50000000,500
0.03671,1.2459461,50000000,500
0.03672,1.279436562,50000000,500
0.03673,1.265007394,50000000,500
0.03674,1.273000388,50000000,500
0.03675,1.289930641,50000000,500
0.03676,1.278447419,50000000,500
0.03677,1.263310234,50000000,500
0.03678,1.255207492,50000000,500
0.03679,1.2665609,50000000,500
0.0368,1.25700028,50000000,500
0.03681,1.264103142,50000000,500
0.03682,1.259324627,50000000,500
0.03683,1.249499647,50000000,500
0.03684,1.257976347,50000000,500
0.03685,1.264339113,50000000,500
0.03686,1.27453663,50000000,500
0.03687,1.244977623,50000000,500
0.03688,1.265475433,50000000,500
0.03689,1.273146612,50000000,500
0.0369,1.26054929,50000000,500
0.03691,1.280020489,50000000,500
0.03692,1.271430851,50000000,500
0.03693,1.240573056,50000000,500
0.03694,1.269838331,50000000,500
0.03695,1.2481337,50000000,500
0.03696,1.253142557,50000000,500
0.03697,1.250885829,50000000,500
0.03698,1.269451306,50000000,500
0.03699,1.258017155,50000000,500
0.037,1.292128106,50000000,500
0.03701,1.299198694,50000000,500
0.03702,1.272039748,50000000,500
0.03703,1.274388648,50000000,500
0.03704,1.271845032,50000000,500
0.03705,1.275722396,50000000,500
0.03706,1.269005164,50000000,500
0.03707,1.268767186,50000000,500
0.03708,1.289141117,50000000,500
0.03709,1.279197736,50000000,500
0.0371,1.287534249,50000000,500
0.03711,1.269154867,50000000,500
0.03712,1.272237248,50000000,500
0.03713,1.274671635,50000000,500
0.03714,1.274605527,50000000,500
0.03715,1.279228858,50000000,500
0.03716,1.270489285,50000000,500
0.03717,1.274669217,50000000,500
0.03718,1.267343189,50000000,500
0.03719,1.273365267,50000000,500
0.0372,1.259030563,50000000,500
0.03721,1.260904558,50000000,500
0.03722,1.255656135,50000000,500
0.03723,1.263507153,50000000,500
0.03724,1.288804767,50000000,500
0.03725,1.272842789,50000000,500
0.03726,1.300280073,50000000,500
0.03727,1.287418392,50000000,500
0.03728,1.280941346,50000000,500
0.03729,1.269316605,50000000,500
0.0373,1.272494404,50000000,500
0.03731,1.274643664,50000000,500
0.03732,1.271613017,50000000,500
0.03733,1.286748063,50000000,500
0.03734,1.270351645,50000000,500
0.03735,1.289824213,50000000,500
0.03736,1.285717813,50000000,500
0.03737,1.2840809,50000000,500
0.03738,1.288037226,50000000,500
0.03739,1.268731734,50000000,500
0.0374,1.282984218,50000000,500
0.03741,1.287898086,50000000,500
0.03742,1.275871984,50000000,500
0.03743,1.273613303,50000000,500
0.03744,1.263414339,50000000,500
0.03745,1.276456011,50000000,500
0.03746,1.275245609,50000000,500
0.03747,1.24094825,50000000,500
0.03748,1.272198944,50000000,500
0.03749,1.25721717,50000000,500
0.0375,1.255099723,50000000,500
0.03751,1.29307106,50000000,500
0.03752,1.296237431,50000000,500
0.03753,1.294689253,50000000,500
0.03754,1.291365726,50000000,500
0.03755,1.299622326,50000000,500
0.03756,1.297760967,50000000,500
0.03757,1.305947755,50000000,500
0.03758,1.284382328,50000000,500
0.03759,1.29156783,50000000,500
0.0376,1.265797808,50000000,500
0.03761,1.27502284,50000000,500
0.03762,1.261427519,50000000,500
0.03763,1.271944633,50000000,500
0.03764,1.268706507,50000000,500
0.03765,1.261542533,50000000,500
0.03766,1.256558152,50000000,500
0.03767,1.295714854,50000000,500
0.03768,1.288416877,50000000,500
0.03769,1.291551889,50000000,500
0.0377,1.29835555,50000000,500
0.03771,1.295286263,50000000,500
0.03772,1.288748776,50000000,500
0.03773,1.283845244,50000000,500
0.03774,1.278048549,50000000,500
0.03775,1.302847584,50000000,500
0.03776,1.301156581,50000000,500
0.03777,1.269818189,50000000,500
0.03778,1.284711129,50000000,500
0.03779,1.272416317,50000000,500
0.0378,1.28110369,50000000,500
0.03781,1.275668205,50000000,500
0.03782,1.274741118,50000000,500
0.03783,1.29704943,50000000,500
0.03784,1.288832699,50000000,500
0.03785,1.293983374,50000000,500
0.03786,1.279932656,50000000,500
0.03787,1.304042515,50000000,500
0.03788,1.299811433,50000000,500
0.03789,1.294870143,50000000,500
0.0379,1.299453394,50000000,500
0.03791,1.298961438,50000000,500
0.03792,1.290322173,50000000,500
0.03793,1.27299433,50000000,500
0.03794,1.281859414,50000000,500
0.03795,1.278596052,50000000,500
0.03796,1.27272603,50000000,500
0.03797,1.287734283,50000000,500
0.03798,1.287396438,50000000,500
0.03799,1.291564524,50000000,500
0.038,1.28452285,50000000,500
0.03801,1.310638227,50000000,500
0.03802,1.303849579,50000000,500
0.03803,1.299320912,50000000,500
0.03804,1.301523328,50000000,500
0.03805,1.299920528,50000000,500
0.03806,1.291641206,50000000,500
0.03807,1.304718462,50000000,500
0.03808,1.281906453,50000000,500
0.03809,1.276393482,50000000,500
0.0381,1.297086491,50000000,500
0.03811,1.284534826,50000000,500
0.03812,1.279983209,50000000,500
0.03813,1.295228527,50000000,500
0.03814,1.291719979,50000000,500
0.03815,1.28193157,50000000,500
0.03816,1.280083598,50000000,500
0.03817,1.269222322,50000000,500
0.03818,1.282047025,50000000,500
0.03819,1.300911379,50000000,500
0.0382,1.291608721,50000000,500
0.03821,1.29624577,50000000,500
0.03822,1.277842825,50000000,500
0.03823,1.277822847,50000000,500
0.03824,1.272681899,50000000,500
0.03825,1.284721514,50000000,500
0.03826,1.283798842,50000000,500
0.03827,1.297931959,50000000,500
0.03828,1.308608178,50000000,500
0.03829,1.294549907,50000000,500
0.0383,1.301145642,50000000,500
0.03831,1.289864515,50000000,500
0.03832,1.298926153,50000000,500
0.03833,1.311726591,50000000,500
0.03834,1.304161241,50000000,500
0.03835,1.298614017,50000000,500
0.03836,1.302791313,50000000,500
0.03837,1.269259133,50000000,500
0.03838,1.284426332,50000000,500
0.03839,1.300297718,50000000,500
0.0384,1.290957833,50000000,500
0.03841,1.269892604,50000000,500
0.03842,1.294239039,50000000,500
0.03843,1.284196224,50000000,500
0.03844,1.286268176,50000000,500
0.03845,1.286921807,50000000,500
0.03846,1.286264951,50000000,500
0.03847,1.286700446,50000000,500
0.03848,1.31960427,50000000,500
0.03849,1.295854448,50000000,500
0.0385,1.300360106,50000000,500
0.03851,1.295396581,50000000,500
0.03852,1.299915543,50000000,500
0.03853,1.288404492,50000000,500
0.03854,1.292522562,50000000,500
0.03855,1.302660985,50000000,500
0.03856,1.307692324,50000000,500
0.03857,1.288291008,50000000,500
0.03858,1.285614108,50000000,500
0.03859,1.302361263,50000000,500
0.0386,1.294446208,50000000,500
0.03861,1.303386739,50000000,500
0.03862,1.28460107,50000000,500
0.03863,1.307382993,50000000,500
0.03864,1.289723941,50000000,500
0.03865,1.31057553,50000000,500
0.03866,1.284214333,50000000,500
0.03867,1.29043148,50000000,500
0.03868,1.28087063,50000000,500
0.03869,1.285862952,50000000,500
0.0387,1.274630954,50000000,500
0.03871,1.27613695,50000000,500
0.03872,1.297986203,50000000,500
0.03873,1.291715554,50000000,500
0.03874,1.286174893,50000000,500
0.03875,1.293577876,50000000,500
0.03876,1.307916204,50000000,500
0.03877,1.302474564,50000000,500
0.03878,1.303372149,50000000,500
0.03879,1.308200209,50000000,500
0.0388,1.306292395,50000000,500
0.03881,1.300640934,50000000,500
0.03882,1.293131577,50000000,500
0.03883,1.307345887,50000000,500
0.03884,1.301006008,50000000,500
0.03885,1.309161207,50000000,500
0.03886,1.301716047,50000000,500
0.03887,1.294356881,50000000,500
0.03888,1.314334761,50000000,500
0.03889,1.337985669,50000000,500
0.0389,1.319592668,50000000,500
0.03891,1.311927012,50000000,500
0.03892,1.314706325,50000000,500
0.03893,1.314693277,50000000,500
0.03894,1.321218568,50000000,500
0.03895,1.301090137,50000000,500
0.03896,1.305258515,50000000,500
0.03897,1.308922589,50000000,500
0.03898,1.295090204,50000000,500
0.03899,1.317533895,50000000,500
0.039,1.296422259,50000000,500
0.03901,1.312479813,50000000,500
0.03902,1.297187243,50000000,500
0.03903,1.290932465,50000000,500
0.03904,1.310955333,50000000,500
0.03905,1.312194165,50000000,500
0.03906,1.316115721,50000000,500
0.03907,1.317560042,50000000,500
0.03908,1.324911572,50000000,500
0.03909,1.306896334,50000000,500
0.0391,1.306488486,50000000,500
0.03911,1.286518037,50000000,500
0.03912,1.29278427,50000000,500
0.03913,1.304568445,50000000,500
0.03914,1.320448689,50000000,500
0.03915,1.321569394,50000000,500
0.03916,1.302920568,50000000,500
0.03917,1.296454712,50000000,500
0.03918,1.306866789,50000000,500
0.03919,1.292326882,50000000,500
0.0392,1.300538206,50000000,500
0.03921,1.295626587,50000000,500
0.03922,1.288948173,50000000,500
0.03923,1.303203084,50000000,500
0.03924,1.293398578,50000000,500
0.03925,1.31209363,50000000,500
0.03926,1.32640841,50000000,500
0.03927,1.329821737,50000000,500
0.03928,1.296758304,50000000,500
0.03929,1.309833091,50000000,500
0.0393,1.314949012,50000000,500
0.03931,1.319774613,50000000,500
0.03932,1.313446129,50000000,500
0.03933,1.309874193,50000000,500
0.03934,1.290320733,50000000,500
0.03935,1.313725438,50000000,500
0.03936,1.306455323,50000000,500
0.03937,1.295084628,50000000,500
0.03938,1.287766371,50000000,500
0.03939,1.27910274,50000000,500
0.0394,1.303697966,50000000,500
0.03941,1.298399646,50000000,500
0.03942,1.32156384,50000000,500
0.03943,1.325207623,50000000,500
0.03944,1.330942013,50000000,500
0.03945,1.337375596,50000000,500
0.03946,1.325504406,50000000,500
0.03947,1.332941337,50000000,500
0.03948,1.319022382,50000000,500
0.03949,1.32233351,50000000,500
0.0395,1.310119628,50000000,500
0.03951,1.298295449,50000000,500
0.03952,1.298073727,50000000,500
0.03953,1.327181792,50000000,500
0.03954,1.315652557,50000000,500
0.03955,1.333508266,50000000,500
0.03956,1.323801214,50000000,500
0.03957,1.312921454,50000000,500
0.03958,1.311238522,50000000,500
0.03959,1.334375421,50000000,500
0.0396,1.330528635,50000000,500
0.03961,1.326250441,50000000,500
0.03962,1.313445404,50000000,500
0.03963,1.320124306,50000000,500
0.03964,1.329390913,50000000,500
0.03965,1.330086905,50000000,500
0.03966,1.338499021,50000000,500
0.03967,1.301075324,50000000,500
0.03968,1.279883463,50000000,500
0.03969,1.28080082,50000000,500
0.0397,1.292440039,50000000,500
0.03971,1.307331565,50000000,500
0.03972,1.312287368,50000000,500
0.03973,1.326914684,50000000,500
0.03974,1.326882065,50000000,500
0.03975,1.325602227,50000000,500
0.03976,1.332922494,50000000,500
0.03977,1.316728002,50000000,500
0.03978,1.320459191,50000000,500
0.03979,1.329442714,50000000,500
0.0398,1.333925556,50000000,500
0.03981,1.325702082,50000000,500
0.03982,1.313206827,50000000,500
0.03983,1.312338838,50000000,500
0.03984,1.315372247,50000000,500
0.03985,1.3065238,50000000,500
0.03986,1.308086169,50000000,500
0.03987,1.337336723,50000000,500
0.03988,1.349353945,50000000,500
0.03989,1.330830522,50000000,500
0.0399,1.325520677,50000000,500
0.03991,1.334066769,50000000,500
0.03992,1.349784301,50000000,500
0.03993,1.335773961,50000000,500
0.03994,1.332551332,50000000,500
0.03995,1.327053582,50000000,500
0.03996,1.327574945,50000000,500
0.03997,1.32155759,50000000,500
0.03998,1.316352976,50000000,500
0.03999,1.306069225,50000000,500
0.04,1.304284963,50000000,500
0.04001,1.311106826,50000000,500
0.04002,1.336677625,50000000,500
0.04003,1.344258363,50000000,500
0.04004,1.334465232,50000000,500
0.04005,1.340617822,50000000,500
0.04006,1.343716079,50000000,500
0.04007,1.327908164,50000000,500
0.04008,1.344625217,50000000,500
0.04009,1.336724519,50000000,500
0.0401,1.326918987,50000000,500
0.04011,1.326892404,50000000,500
0.04012,1.318454879,50000000,500
0.04013,1.311853781,50000000,500
0.04014,1.337270131,50000000,500
0.04015,1.311620365,50000000,500
0.04016,1.317527559,50000000,500
0.04017,1.31863703,50000000,500
0.04018,1.325130667,50000000,500
0.04019,1.320635502,50000000,500
0.0402,1.323085426,50000000,500
0.04021,1.313984022,50000000,500
0.04022,1.340305235,50000000,500
0.04023,1.340848246,50000000,500
0.04024,1.334871573,50000000,500
0.04025,1.332394498,50000000,500
0.04026,1.330118133,50000000,500
0.04027,1.345152721,50000000,500
0.04028,1.326377419,50000000,500
0.04029,1.316808627,50000000,500
0.0403,1.309761001,50000000,500
0.04031,1.305679914,50000000,500
0.04032,1.324458455,50000000,500
0.04033,1.312141651,50000000,500
0.04034,1.349113659,50000000,500
0.04035,1.339002878,50000000,500
0.04036,1.337950313,50000000,500
0.04037,1.340909137,50000000,500
0.04038,1.338053701,50000000,500
0.04039,1.349703641,50000000,500
0.0404,1.333745828,50000000,500
0.04041,1.334267915,50000000,500
0.04042,1.337956919,50000000,500
0.04043,1.325627335,50000000,500
0.04044,1.329803138,50000000,500
0.04045,1.31010007,50000000,500
0.04046,1.323986854,50000000,500
0.04047,1.323137382,50000000,500
0.04048,1.323549075,50000000,500
0.04049,1.327641756,50000000,500
0.0405,1.331961518,50000000,500
0.04051,1.333414093,50000000,500
0.04052,1.342520367,50000000,500
0.04053,1.346263275,50000000,500
0.04054,1.333737395,50000000,500
0.04055,1.333522831,50000000,500
0.04056,1.3503996,50000000,500
0.04057,1.342689504,50000000,500
0.04058,1.324737116,50000000,500
0.04059,1.324397815,50000000,500
0.0406,1.313496858,50000000,500
0.04061,1.308193847,50000000,500
0.04062,1.321196023,50000000,500
0.04063,1.305743022,50000000,500
0.04064,1.309696177,50000000,500
0.04065,1.309359992,50000000,500
0.04066,1.33191441,50000000,500
0.04067,1.325641744,50000000,500
0.04068,1.327915744,50000000,500
0.04069,1.3296725,50000000,500
0.0407,1.333914559,50000000,500
0.04071,1.32759757,50000000,500
0.04072,1.316468638,50000000,500
0.04073,1.325958643,50000000,500
0.04074,1.335647723,50000000,500
0.04075,1.342280239,50000000,500
0.04076,1.342508574,50000000,500
0.04077,1.350095557,50000000,500
0.04078,1.329896416,50000000,500
0.04079,1.339508917,50000000,500
0.0408,1.335019566,50000000,500
0.04081,1.327637167,50000000,500
0.04082,1.334832554,50000000,500
0.04083,1.312172006,50000000,500
0.04084,1.322838714,50000000,500
0.04085,1.325124013,50000000,500
0.04086,1.3267527,50000000,500
0.04087,1.319392956,50000000,500
0.04088,1.33234734,50000000,500
0.04089,1.344022287,50000000,500
0.0409,1.339072652,50000000,500
0.04091,1.352607148,50000000,500
0.04092,1.331603542,50000000,500
0.04093,1.344666856,50000000,500
0.04094,1.363482825,50000000,500
0.04095,1.322477818,50000000,500
0.04096,1.329481299,50000000,500
0.04097,1.323777282,50000000,500
0.04098,1.336358616,50000000,500
0.04099,1.337964018,50000000,500
0.041,1.327620986,50000000,500
0.04101,1.32763222,50000000,500
0.04102,1.315840738,50000000,500
0.04103,1.337749696,50000000,500
0.04104,1.330997537,50000000,500
0.04105,1.329773877,50000000,500
0.04106,1.339031634,50000000,500
0.04107,1.345966351,50000000,500
0.04108,1.353802856,50000000,500
0.04109,1.346798123,50000000,500
0.0411,1.319273538,50000000,500
0.04111,1.316060223,50000000,500
0.04112,1.299783558,50000000,500
0.04113,1.320119615,50000000,500
0.04114,1.317246281,50000000,500
0.04115,1.307090128,50000000,500
0.04116,1.336130645,50000000,500
0.04117,1.335803907,50000000,500
0.04118,1.346156916,50000000,500
0.04119,1.351766754,50000000,500
0.0412,1.344752544,50000000,500
0.04121,1.339785073,50000000,500
0.04122,1.353443991,50000000,500
0.04123,1.33606901,50000000,500
0.04124,1.345692655,50000000,500
0.04125,1.348661516,50000000,500
0.04126,1.339223605,50000000,500
0.04127,1.325188506,50000000,500
0.04128,1.316186813,50000000,500
0.04129,1.322090853,50000000,500
0.0413,1.327138613,50000000,500
0.04131,1.340138503,50000000,500
0.04132,1.318210263,50000000,500
